date,pct_respiratory,pm25,no2,ozone,temperature,humidity,pm25_lag14,no2_lag12,ozone_lag13,month,day_of_week,is_weekend,season_num,month_sin,month_cos
2025-05-07,10.58,5.8877811507720255,6.591284271794873,0.0351149956784788,61.029981140808346,63.13787919060052,7.018994889182058,6.050305270618557,0.0398782589363557,5,2,0,1,0.49999999999999994,-0.8660254037844387
2025-05-08,10.34,5.9468110471092075,7.15442094132653,0.0370107446074201,63.45114441851369,58.26281030208333,8.071383546560847,4.075246325520833,0.0363039441535776,5,3,0,1,0.49999999999999994,-0.8660254037844387
2025-05-09,10.24,5.71749981745182,6.957819317010309,0.0382437981099656,64.25519707431552,53.12671886979167,7.188498289841987,3.5885536736292427,0.0357693052631579,5,4,0,1,0.49999999999999994,-0.8660254037844387
2025-05-10,10.55,5.8362463334925945,5.817604512953368,0.0414605159345391,66.08597489178618,45.127217789062506,5.777843995197439,5.8540655155440415,0.0366020736842105,5,5,1,1,0.49999999999999994,-0.8660254037844387
2025-05-11,11.53,5.810748351901446,5.0084757057291664,0.0424369111302847,66.4308963637549,43.71882397135417,5.3567088940860215,6.04375557622739,0.038292924759405,5,6,1,1,0.49999999999999994,-0.8660254037844387
2025-05-12,11.09,6.06333355465805,6.410707902313625,0.04118587166236,66.54036102349869,50.66037733854167,6.020663842685852,5.757048581395349,0.0371501850877193,5,0,0,1,0.49999999999999994,-0.8660254037844387
2025-05-13,10.88,5.911788546924114,5.342435876606683,0.0390028143350604,64.73106617885118,60.21021670496083,6.4717700359249335,6.26943952685422,0.0357176079447323,5,1,0,1,0.49999999999999994,-0.8660254037844387
2025-05-14,10.65,6.384195467948718,5.344541976923077,0.0379228761904761,63.89817476078431,62.62584907552084,5.900697973441734,6.322508012886598,0.0380954551724137,5,2,0,1,0.49999999999999994,-0.8660254037844387
2025-05-15,10.33,7.585345729817008,6.0227025835475585,0.0370243040482342,65.18807705483029,60.13234955584416,6.4409609856823264,4.733064185863874,0.0376672157031924,5,3,0,1,0.49999999999999994,-0.8660254037844387
2025-05-16,9.97,8.129678305797102,6.127454435897436,0.037198414507772,66.46345792015707,57.755696913838115,6.599480635927506,4.122028104712042,0.0358162160760587,5,4,0,1,0.49999999999999994,-0.8660254037844387
